Raw Data 		Experiment - HL60 _U937_Kokultur Bine _1_IL10_090113 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
C11	Sample_16	2	3	10	1398500	71.67	16.51
C11	Sample_16	2	3	11	1477116	71.67	16.53
C11	Sample_16	2	3	12	1555700	71.67	16.53
C11	Sample_16	2	3	13	1634300	71.67	16.45
C11	Sample_16	2	3	14	1712900	71.67	16.51
C11	Sample_16	2	3	15	1791500	71.67	16.46
C11	Sample_16	2	3	16	1870000	71.67	16.44
C11	Sample_16	2	3	17	1948400	71.67	16.50
C11	Sample_16	2	3	18	2026883	71.67	16.45
C11	Sample_16	2	3	19	2105400	71.67	16.48
C11	Sample_16	2	3	20	2184000	71.67	16.52
C11	Sample_16	2	3	21	2262583	71.67	16.53
C11	Sample_16	2	3	22	2341200	71.67	16.49
C11	Sample_16	2	3	23	2419783	71.64	16.63
C11	Sample_16	2	3	24	2498383	71.67	16.81
C11	Sample_16	2	3	25	2576883	71.67	41472
C11	Sample_16	2	3	26	2655483	71.67	17.63
C11	Sample_16	2	3	27	2733983	71.67	18.37
C11	Sample_16	2	3	28	2812583	71.67	19.36
C11	Sample_16	2	3	29	2891200	71.67	20.57
C11	Sample_16	2	3	30	2969766	71.67	21.92
C11	Sample_16	2	3	31	3048266	71.67	23.45
C11	Sample_16	2	3	32	3126683	71.67	24.88
C11	Sample_16	2	3	33	3205266	71.67	26.39
C11	Sample_16	2	3	34	3283766	71.67	27.68
C11	Sample_16	2	3	35	3362366	71.67	41303
C11	Sample_16	2	3	36	3440966	71.67	30.22
C11	Sample_16	2	3	37	3519566	71.67	41517
C11	Sample_16	2	3	38	3598166	71.67	31.69
C11	Sample_16	2	3	39	3676750	71.67	32.15
C11	Sample_16	2	3	40	3755266	71.67	32.61
C11	Sample_16	2	3	41	3833866	71.67	32.78
C11	Sample_16	2	3	42	3912466	71.67	33.08
C11	Sample_16	2	3	43	3991050	71.67	33.30
C11	Sample_16	2	3	44	4069550	71.67	33.59
C11	Sample_16	2	3	45	4148150	71.67	33.85
C12	Sample_16	2	3	1	691600	71.79	25.92
C12	Sample_16	2	3	2	770133	71.64	26.22
C12	Sample_16	2	3	3	848716	71.64	26.30
C12	Sample_16	2	3	4	927233	71.67	26.24
C12	Sample_16	2	3	5	1005816	71.67	41390
C12	Sample_16	2	3	6	1084316	71.67	41451
C12	Sample_16	2	3	7	1162916	71.67	25.97
C12	Sample_16	2	3	8	1241416	71.67	25.94
C12	Sample_16	2	3	9	1320000	71.67	41390
C12	Sample_16	2	3	10	1398500	71.67	41390
C12	Sample_16	2	3	11	1477116	71.67	41512
C12	Sample_16	2	3	12	1555700	71.67	26.21
C12	Sample_16	2	3	13	1634300	71.67	26.37
C12	Sample_16	2	3	14	1712900	71.67	26.65
C12	Sample_16	2	3	15	1791500	71.67	27.22
C12	Sample_16	2	3	16	1870000	71.67	28.30
C12	Sample_16	2	3	17	1948400	71.67	41577
C12	Sample_16	2	3	18	2026883	71.67	32.88
C12	Sample_16	2	3	19	2105400	71.67	36.80
C12	Sample_16	2	3	20	2184000	71.67	41.62
C12	Sample_16	2	3	21	2262583	71.67	47.12
C12	Sample_16	2	3	22	2341200	71.67	52.79
C12	Sample_16	2	3	23	2419783	71.64	58.29
C12	Sample_16	2	3	24	2498383	71.67	63.29
C12	Sample_16	2	3	25	2576883	71.67	68.02
C12	Sample_16	2	3	26	2655483	71.67	71.95
C12	Sample_16	2	3	27	2733983	71.67	75.29
C12	Sample_16	2	3	28	2812583	71.67	77.63
C12	Sample_16	2	3	29	2891200	71.67	79.63
C12	Sample_16	2	3	30	2969766	71.67	81.14
C12	Sample_16	2	3	31	3048266	71.67	82.01
C12	Sample_16	2	3	32	3126683	71.67	82.65
C12	Sample_16	2	3	33	3205266	71.67	83.26
C12	Sample_16	2	3	34	3283766	71.67	83.48
C12	Sample_16	2	3	35	3362366	71.67	83.98
C12	Sample_16	2	3	36	3440966	71.67	84.08
C12	Sample_16	2	3	37	3519566	71.67	84.43
C12	Sample_16	2	3	38	3598166	71.67	84.78
C12	Sample_16	2	3	39	3676750	71.67	84.98
C12	Sample_16	2	3	40	3755266	71.67	85.08
C12	Sample_16	2	3	41	3833866	71.67	85.24
C12	Sample_16	2	3	42	3912466	71.67	85.39
C12	Sample_16	2	3	43	3991050	71.67	85.58
C12	Sample_16	2	3	44	4069550	71.67	85.66
C12	Sample_16	2	3	45	4148150	71.67	85.88
D1	Sample_1	2	3	1	691600	71.79	17.22
D1	Sample_1	2	3	2	770133	71.64	17.28
D1	Sample_1	2	3	3	848716	71.64	41564
D1	Sample_1	2	3	4	927233	71.67	41595
D1	Sample_1	2	3	5	1005816	71.67	41534
D1	Sample_1	2	3	6	1084316	71.67	41291
D1	Sample_1	2	3	7	1162916	71.67	41411
D1	Sample_1	2	3	8	1241416	71.67	41350
D1	Sample_1	2	3	9	1320000	71.67	41291
D1	Sample_1	2	3	10	1398500	71.67	41411
D1	Sample_1	2	3	11	1477116	71.67	16.96
D1	Sample_1	2	3	12	1555700	71.67	16.98
D1	Sample_1	2	3	13	1634300	71.67	16.97
D1	Sample_1	2	3	14	1712900	71.67	17.00
D1	Sample_1	2	3	15	1791500	71.67	16.94
D1	Sample_1	2	3	16	1870000	71.67	16.97
D1	Sample_1	2	3	17	1948400	71.67	16.92
D1	Sample_1	2	3	18	2026883	71.67	16.97
D1	Sample_1	2	3	19	2105400	71.67	16.96
D1	Sample_1	2	3	20	2184000	71.67	16.93
D1	Sample_1	2	3	21	2262583	71.67	16.95
D1	Sample_1	2	3	22	2341200	71.67	16.92
D1	Sample_1	2	3	23	2419783	71.64	16.97
D1	Sample_1	2	3	24	2498383	71.67	17.00
D1	Sample_1	2	3	25	2576883	71.67	41411
D1	Sample_1	2	3	26	2655483	71.67	17.00
D1	Sample_1	2	3	27	2733983	71.67	16.88
D1	Sample_1	2	3	28	2812583	71.67	41322
D1	Sample_1	2	3	29	2891200	71.67	16.94
D1	Sample_1	2	3	30	2969766	71.67	41442
D1	Sample_1	2	3	31	3048266	71.67	41564
D1	Sample_1	2	3	32	3126683	71.67	41595
D1	Sample_1	2	3	33	3205266	71.67	17.20
D1	Sample_1	2	3	34	3283766	71.67	17.37
D1	Sample_1	2	3	35	3362366	71.67	17.73
D1	Sample_1	2	3	36	3440966	71.67	18.19
D1	Sample_1	2	3	37	3519566	71.67	41505
D1	Sample_1	2	3	38	3598166	71.67	20.19
D1	Sample_1	2	3	39	3676750	71.67	21.44
D1	Sample_1	2	3	40	3755266	71.67	22.74
D1	Sample_1	2	3	41	3833866	71.67	24.21
D1	Sample_1	2	3	42	3912466	71.67	25.48
D1	Sample_1	2	3	43	3991050	71.67	26.76
D1	Sample_1	2	3	44	4069550	71.67	27.73
D1	Sample_1	2	3	45	4148150	71.67	28.55
D2	Sample_17	2	3	1	691600	71.79	16.80
D2	Sample_17	2	3	2	770133	71.64	16.76
D2	Sample_17	2	3	3	848716	71.64	16.72
D2	Sample_17	2	3	4	927233	71.67	16.76
D2	Sample_17	2	3	5	1005816	71.67	16.72
D2	Sample_17	2	3	6	1084316	71.67	16.71
D2	Sample_17	2	3	7	1162916	71.67	16.75
D2	Sample_17	2	3	8	1241416	71.67	16.73
D2	Sample_17	2	3	9	1320000	71.67	16.71
D2	Sample_17	2	3	10	1398500	71.67	16.68
D2	Sample_17	2	3	11	1477116	71.67	16.72
D2	Sample_17	2	3	12	1555700	71.67	16.61
D2	Sample_17	2	3	13	1634300	71.67	16.65
D2	Sample_17	2	3	14	1712900	71.67	16.67
D2	Sample_17	2	3	15	1791500	71.67	16.64
D2	Sample_17	2	3	16	1870000	71.67	16.67
D2	Sample_17	2	3	17	1948400	71.67	16.70
D2	Sample_17	2	3	18	2026883	71.67	16.67
D2	Sample_17	2	3	19	2105400	71.67	16.63
D2	Sample_17	2	3	20	2184000	71.67	16.68
D2	Sample_17	2	3	21	2262583	71.67	16.75
D2	Sample_17	2	3	22	2341200	71.67	16.76
D2	Sample_17	2	3	23	2419783	71.64	16.73
D2	Sample_17	2	3	24	2498383	71.67	16.77
D2	Sample_17	2	3	25	2576883	71.67	16.78
D2	Sample_17	2	3	26	2655483	71.67	16.77
D2	Sample_17	2	3	27	2733983	71.67	16.80
D2	Sample_17	2	3	28	2812583	71.67	16.87
D2	Sample_17	2	3	29	2891200	71.67	16.91
D2	Sample_17	2	3	30	2969766	71.67	16.97
D2	Sample_17	2	3	31	3048266	71.67	41442
D2	Sample_17	2	3	32	3126683	71.67	17.33
D2	Sample_17	2	3	33	3205266	71.67	17.63
D2	Sample_17	2	3	34	3283766	71.67	18.18
D2	Sample_17	2	3	35	3362366	71.67	18.96
D2	Sample_17	2	3	36	3440966	71.67	41567
D2	Sample_17	2	3	37	3519566	71.67	21.51
D2	Sample_17	2	3	38	3598166	71.67	22.96
D2	Sample_17	2	3	39	3676750	71.67	24.37
D2	Sample_17	2	3	40	3755266	71.67	25.70
D2	Sample_17	2	3	41	3833866	71.67	27.15
D2	Sample_17	2	3	42	3912466	71.67	28.74
D2	Sample_17	2	3	43	3991050	71.67	30.23
D2	Sample_17	2	3	44	4069550	71.67	31.56
D2	Sample_17	2	3	45	4148150	71.67	32.92
D3	Sample_17	2	3	1	691600	71.79	27.25
D3	Sample_17	2	3	2	770133	71.64	27.62
D3	Sample_17	2	3	3	848716	71.64	27.51
D3	Sample_17	2	3	4	927233	71.67	27.61
D3	Sample_17	2	3	5	1005816	71.67	27.45
D3	Sample_17	2	3	6	1084316	71.67	27.47
D3	Sample_17	2	3	7	1162916	71.67	27.52
D3	Sample_17	2	3	8	1241416	71.67	27.57
D3	Sample_17	2	3	9	1320000	71.67	27.52
D3	Sample_17	2	3	10	1398500	71.67	27.51
D3	Sample_17	2	3	11	1477116	71.67	27.57
D3	Sample_17	2	3	12	1555700	71.67	27.71
D3	Sample_17	2	3	13	1634300	71.67	27.73
D3	Sample_17	2	3	14	1712900	71.67	28.13
D3	Sample_17	2	3	15	1791500	71.67	28.63
D3	Sample_17	2	3	16	1870000	71.67	29.71
D3	Sample_17	2	3	17	1948400	71.67	31.46
D3	Sample_17	2	3	18	2026883	71.67	34.07
D3	Sample_17	2	3	19	2105400	71.67	37.98
D3	Sample_17	2	3	20	2184000	71.67	42.84
D3	Sample_17	2	3	21	2262583	71.67	48.43
D3	Sample_17	2	3	22	2341200	71.67	54.01
D3	Sample_17	2	3	23	2419783	71.64	59.68
D3	Sample_17	2	3	24	2498383	71.67	64.99
D3	Sample_17	2	3	25	2576883	71.67	69.90
D3	Sample_17	2	3	26	2655483	71.67	74.03
D3	Sample_17	2	3	27	2733983	71.67	77.85
D3	Sample_17	2	3	28	2812583	71.67	80.53
D3	Sample_17	2	3	29	2891200	71.67	82.84
D3	Sample_17	2	3	30	2969766	71.67	84.60
D3	Sample_17	2	3	31	3048266	71.67	85.97
D3	Sample_17	2	3	32	3126683	71.67	86.95
D3	Sample_17	2	3	33	3205266	71.67	87.56
D3	Sample_17	2	3	34	3283766	71.67	87.99
D3	Sample_17	2	3	35	3362366	71.67	88.44
D3	Sample_17	2	3	36	3440966	71.67	88.77
D3	Sample_17	2	3	37	3519566	71.67	89.20
D3	Sample_17	2	3	38	3598166	71.67	89.30
D3	Sample_17	2	3	39	3676750	71.67	89.72
D3	Sample_17	2	3	40	3755266	71.67	89.97
D3	Sample_17	2	3	41	3833866	71.67	90.12
D3	Sample_17	2	3	42	3912466	71.67	90.11
D3	Sample_17	2	3	43	3991050	71.67	90.37
D3	Sample_17	2	3	44	4069550	71.67	90.77
D3	Sample_17	2	3	45	4148150	71.67	90.78
D4	Sample_3	2	3	1	691600	71.79	17.66
D4	Sample_3	2	3	2	770133	71.64	17.69
D4	Sample_3	2	3	3	848716	71.64	17.71
D4	Sample_3	2	3	4	927233	71.67	17.62
D4	Sample_3	2	3	5	1005816	71.67	17.73
D4	Sample_3	2	3	6	1084316	71.67	17.64
D4	Sample_3	2	3	7	1162916	71.67	17.59
D4	Sample_3	2	3	8	1241416	71.67	17.61
D4	Sample_3	2	3	9	1320000	71.67	17.57
D4	Sample_3	2	3	10	1398500	71.67	17.60
D4	Sample_3	2	3	11	1477116	71.67	17.58
D4	Sample_3	2	3	12	1555700	71.67	17.53
D4	Sample_3	2	3	13	1634300	71.67	17.58
D4	Sample_3	2	3	14	1712900	71.67	17.55
D4	Sample_3	2	3	15	1791500	71.67	17.49
D4	Sample_3	2	3	16	1870000	71.67	17.54
D4	Sample_3	2	3	17	1948400	71.67	17.48
D4	Sample_3	2	3	18	2026883	71.67	17.51
D4	Sample_3	2	3	19	2105400	71.67	17.49
D4	Sample_3	2	3	20	2184000	71.67	17.46
D4	Sample_3	2	3	21	2262583	71.67	17.50
D4	Sample_3	2	3	22	2341200	71.67	17.49
D4	Sample_3	2	3	23	2419783	71.64	17.46
D4	Sample_3	2	3	24	2498383	71.67	17.52
D4	Sample_3	2	3	25	2576883	71.67	17.56
D4	Sample_3	2	3	26	2655483	71.67	17.70
D4	Sample_3	2	3	27	2733983	71.67	17.97
D4	Sample_3	2	3	28	2812583	71.67	18.33
D4	Sample_3	2	3	29	2891200	71.67	18.97
D4	Sample_3	2	3	30	2969766	71.67	19.86
D4	Sample_3	2	3	31	3048266	71.67	41538
D4	Sample_3	2	3	32	3126683	71.67	22.44
D4	Sample_3	2	3	33	3205266	71.67	23.95
D4	Sample_3	2	3	34	3283766	71.67	25.47
D4	Sample_3	2	3	35	3362366	71.67	41360
D4	Sample_3	2	3	36	3440966	71.67	28.54
D4	Sample_3	2	3	37	3519566	71.67	29.93
D4	Sample_3	2	3	38	3598166	71.67	31.18
D4	Sample_3	2	3	39	3676750	71.67	32.37
D4	Sample_3	2	3	40	3755266	71.67	33.19
D4	Sample_3	2	3	41	3833866	71.67	33.73
D4	Sample_3	2	3	42	3912466	71.67	34.17
D4	Sample_3	2	3	43	3991050	71.67	34.48
D4	Sample_3	2	3	44	4069550	71.67	34.71
D4	Sample_3	2	3	45	4148150	71.67	34.95
D5	Sample_18	2	3	1	691600	71.79	17.18
D5	Sample_18	2	3	2	770133	71.64	17.26
D5	Sample_18	2	3	3	848716	71.64	17.26
D5	Sample_18	2	3	4	927233	71.67	17.30
D5	Sample_18	2	3	5	1005816	71.67	17.27
D5	Sample_18	2	3	6	1084316	71.67	17.29
D5	Sample_18	2	3	7	1162916	71.67	17.27
D5	Sample_18	2	3	8	1241416	71.67	17.24
D5	Sample_18	2	3	9	1320000	71.67	17.31
D5	Sample_18	2	3	10	1398500	71.67	17.26
D5	Sample_18	2	3	11	1477116	71.67	17.26
D5	Sample_18	2	3	12	1555700	71.67	17.27
D5	Sample_18	2	3	13	1634300	71.67	17.21
D5	Sample_18	2	3	14	1712900	71.67	17.30
D5	Sample_18	2	3	15	1791500	71.67	17.19
D5	Sample_18	2	3	16	1870000	71.67	17.27
D5	Sample_18	2	3	17	1948400	71.67	17.28
D5	Sample_18	2	3	18	2026883	71.67	17.18
D5	Sample_18	2	3	19	2105400	71.67	17.26
D5	Sample_18	2	3	20	2184000	71.67	17.23
D5	Sample_18	2	3	21	2262583	71.67	17.35
D5	Sample_18	2	3	22	2341200	71.67	17.32
D5	Sample_18	2	3	23	2419783	71.64	17.27
D5	Sample_18	2	3	24	2498383	71.67	17.32
D5	Sample_18	2	3	25	2576883	71.67	17.35
D5	Sample_18	2	3	26	2655483	71.67	17.33
D5	Sample_18	2	3	27	2733983	71.67	17.40
D5	Sample_18	2	3	28	2812583	71.67	17.46
D5	Sample_18	2	3	29	2891200	71.67	17.49
D5	Sample_18	2	3	30	2969766	71.67	17.63
D5	Sample_18	2	3	31	3048266	71.67	17.83
D5	Sample_18	2	3	32	3126683	71.67	18.17
D5	Sample_18	2	3	33	3205266	71.67	18.64
D5	Sample_18	2	3	34	3283766	71.67	19.49
D5	Sample_18	2	3	35	3362366	71.67	20.66
D5	Sample_18	2	3	36	3440966	71.67	21.92
D5	Sample_18	2	3	37	3519566	71.67	23.40
D5	Sample_18	2	3	38	3598166	71.67	24.83
D5	Sample_18	2	3	39	3676750	71.67	26.50
D5	Sample_18	2	3	40	3755266	71.67	41361
D5	Sample_18	2	3	41	3833866	71.67	29.61
D5	Sample_18	2	3	42	3912466	71.67	30.95
D5	Sample_18	2	3	43	3991050	71.67	32.22
D5	Sample_18	2	3	44	4069550	71.67	33.41
D5	Sample_18	2	3	45	4148150	71.67	34.34
D6	Sample_18	2	3	1	691600	71.79	27.41
D6	Sample_18	2	3	2	770133	71.64	27.59
D6	Sample_18	2	3	3	848716	71.64	27.55
D6	Sample_18	2	3	4	927233	71.67	27.72
D6	Sample_18	2	3	5	1005816	71.67	27.66
D6	Sample_18	2	3	6	1084316	71.67	27.69
D6	Sample_18	2	3	7	1162916	71.67	27.64
D6	Sample_18	2	3	8	1241416	71.67	27.60
D6	Sample_18	2	3	9	1320000	71.67	27.74
D6	Sample_18	2	3	10	1398500	71.67	27.62
D6	Sample_18	2	3	11	1477116	71.67	27.62
D6	Sample_18	2	3	12	1555700	71.67	27.60
D6	Sample_18	2	3	13	1634300	71.67	27.74
D6	Sample_18	2	3	14	1712900	71.67	27.83
D6	Sample_18	2	3	15	1791500	71.67	27.97
D6	Sample_18	2	3	16	1870000	71.67	28.38
D6	Sample_18	2	3	17	1948400	71.67	29.02
D6	Sample_18	2	3	18	2026883	71.67	30.38
D6	Sample_18	2	3	19	2105400	71.67	32.46
D6	Sample_18	2	3	20	2184000	71.67	35.58
D6	Sample_18	2	3	21	2262583	71.67	39.94
D6	Sample_18	2	3	22	2341200	71.67	45.17
D6	Sample_18	2	3	23	2419783	71.64	50.81
D6	Sample_18	2	3	24	2498383	71.67	56.65
D6	Sample_18	2	3	25	2576883	71.67	62.32
D6	Sample_18	2	3	26	2655483	71.67	67.49
D6	Sample_18	2	3	27	2733983	71.67	72.08
D6	Sample_18	2	3	28	2812583	71.67	76.18
D6	Sample_18	2	3	29	2891200	71.67	79.56
D6	Sample_18	2	3	30	2969766	71.67	82.30
D6	Sample_18	2	3	31	3048266	71.67	84.41
D6	Sample_18	2	3	32	3126683	71.67	85.98
D6	Sample_18	2	3	33	3205266	71.67	87.06
D6	Sample_18	2	3	34	3283766	71.67	87.82
D6	Sample_18	2	3	35	3362366	71.67	88.38
D6	Sample_18	2	3	36	3440966	71.67	88.93
D6	Sample_18	2	3	37	3519566	71.67	89.26
D6	Sample_18	2	3	38	3598166	71.67	89.68
D6	Sample_18	2	3	39	3676750	71.67	89.89
D6	Sample_18	2	3	40	3755266	71.67	90.18
D6	Sample_18	2	3	41	3833866	71.67	90.45
D6	Sample_18	2	3	42	3912466	71.67	90.55
D6	Sample_18	2	3	43	3991050	71.67	90.81
D6	Sample_18	2	3	44	4069550	71.67	90.99
D6	Sample_18	2	3	45	4148150	71.67	91.30
D7	Sample_5	2	3	1	691600	71.79	17.42
D7	Sample_5	2	3	2	770133	71.64	17.49
D7	Sample_5	2	3	3	848716	71.64	17.40
D7	Sample_5	2	3	4	927233	71.67	17.50
D7	Sample_5	2	3	5	1005816	71.67	17.49
D7	Sample_5	2	3	6	1084316	71.67	17.45
D7	Sample_5	2	3	7	1162916	71.67	17.45
D7	Sample_5	2	3	8	1241416	71.67	17.50
D7	Sample_5	2	3	9	1320000	71.67	17.45
D7	Sample_5	2	3	10	1398500	71.67	17.49
D7	Sample_5	2	3	11	1477116	71.67	17.49
D7	Sample_5	2	3	12	1555700	71.67	17.52
D7	Sample_5	2	3	13	1634300	71.67	17.50
D7	Sample_5	2	3	14	1712900	71.67	17.48
D7	Sample_5	2	3	15	1791500	71.67	17.45
D7	Sample_5	2	3	16	1870000	71.67	17.46
D7	Sample_5	2	3	17	1948400	71.67	17.48
D7	Sample_5	2	3	18	2026883	71.67	17.42
D7	Sample_5	2	3	19	2105400	71.67	17.45
D7	Sample_5	2	3	20	2184000	71.67	17.44
D7	Sample_5	2	3	21	2262583	71.67	17.47
D7	Sample_5	2	3	22	2341200	71.67	17.46
D7	Sample_5	2	3	23	2419783	71.64	17.43
D7	Sample_5	2	3	24	2498383	71.67	17.53
D7	Sample_5	2	3	25	2576883	71.67	17.76
D7	Sample_5	2	3	26	2655483	71.67	17.97
D7	Sample_5	2	3	27	2733983	71.67	18.47
D7	Sample_5	2	3	28	2812583	71.67	19.22
D7	Sample_5	2	3	29	2891200	71.67	20.24
D7	Sample_5	2	3	30	2969766	71.67	21.51
D7	Sample_5	2	3	31	3048266	71.67	22.98
D7	Sample_5	2	3	32	3126683	71.67	24.38
D7	Sample_5	2	3	33	3205266	71.67	26.19
D7	Sample_5	2	3	34	3283766	71.67	27.73
D7	Sample_5	2	3	35	3362366	71.67	29.30
D7	Sample_5	2	3	36	3440966	71.67	30.65
D7	Sample_5	2	3	37	3519566	71.67	31.84
D7	Sample_5	2	3	38	3598166	71.67	32.81
D7	Sample_5	2	3	39	3676750	71.67	33.65
D7	Sample_5	2	3	40	3755266	71.67	34.08
D7	Sample_5	2	3	41	3833866	71.67	34.44
D7	Sample_5	2	3	42	3912466	71.67	34.74
D7	Sample_5	2	3	43	3991050	71.67	34.97
D7	Sample_5	2	3	44	4069550	71.67	35.21
D7	Sample_5	2	3	45	4148150	71.67	35.39
D8	Sample_19	2	3	1	691600	71.79	17.22
D8	Sample_19	2	3	2	770133	71.64	17.14
D8	Sample_19	2	3	3	848716	71.64	17.26
D8	Sample_19	2	3	4	927233	71.67	17.27
D8	Sample_19	2	3	5	1005816	71.67	17.27
D8	Sample_19	2	3	6	1084316	71.67	17.20
D8	Sample_19	2	3	7	1162916	71.67	17.18
D8	Sample_19	2	3	8	1241416	71.67	17.23
D8	Sample_19	2	3	9	1320000	71.67	17.19
D8	Sample_19	2	3	10	1398500	71.67	17.18
D8	Sample_19	2	3	11	1477116	71.67	17.23
D8	Sample_19	2	3	12	1555700	71.67	17.24
D8	Sample_19	2	3	13	1634300	71.67	17.19
D8	Sample_19	2	3	14	1712900	71.67	17.22
D8	Sample_19	2	3	15	1791500	71.67	17.14
D8	Sample_19	2	3	16	1870000	71.67	17.14
D8	Sample_19	2	3	17	1948400	71.67	17.14
D8	Sample_19	2	3	18	2026883	71.67	17.16
D8	Sample_19	2	3	19	2105400	71.67	17.19
D8	Sample_19	2	3	20	2184000	71.67	17.18
D8	Sample_19	2	3	21	2262583	71.67	17.22
D8	Sample_19	2	3	22	2341200	71.67	17.19
D8	Sample_19	2	3	23	2419783	71.64	17.24
D8	Sample_19	2	3	24	2498383	71.67	17.24
D8	Sample_19	2	3	25	2576883	71.67	17.30
D8	Sample_19	2	3	26	2655483	71.67	17.48
D8	Sample_19	2	3	27	2733983	71.67	17.74
D8	Sample_19	2	3	28	2812583	71.67	18.19
D8	Sample_19	2	3	29	2891200	71.67	18.93
D8	Sample_19	2	3	30	2969766	71.67	19.95
D8	Sample_19	2	3	31	3048266	71.67	21.19
D8	Sample_19	2	3	32	3126683	71.67	22.56
D8	Sample_19	2	3	33	3205266	71.67	41510
D8	Sample_19	2	3	34	3283766	71.67	25.65
D8	Sample_19	2	3	35	3362366	71.67	27.18
D8	Sample_19	2	3	36	3440966	71.67	28.72
D8	Sample_19	2	3	37	3519566	71.67	41516
D8	Sample_19	2	3	38	3598166	71.67	31.32
D8	Sample_19	2	3	39	3676750	71.67	32.40
D8	Sample_19	2	3	40	3755266	71.67	33.17
D8	Sample_19	2	3	41	3833866	71.67	33.94
D8	Sample_19	2	3	42	3912466	71.67	34.35
D8	Sample_19	2	3	43	3991050	71.67	34.60
D8	Sample_19	2	3	44	4069550	71.67	35.02
D8	Sample_19	2	3	45	4148150	71.67	35.29
D9	Sample_19	2	3	1	691600	71.79	27.28
D9	Sample_19	2	3	2	770133	71.64	27.74
D9	Sample_19	2	3	3	848716	71.64	27.74
D9	Sample_19	2	3	4	927233	71.67	27.91
D9	Sample_19	2	3	5	1005816	71.67	27.82
D9	Sample_19	2	3	6	1084316	71.67	27.87
D9	Sample_19	2	3	7	1162916	71.67	27.80
D9	Sample_19	2	3	8	1241416	71.67	27.97
D9	Sample_19	2	3	9	1320000	71.67	27.94
D9	Sample_19	2	3	10	1398500	71.67	41514
D9	Sample_19	2	3	11	1477116	71.67	28.00
D9	Sample_19	2	3	12	1555700	71.67	28.14
D9	Sample_19	2	3	13	1634300	71.67	28.32
D9	Sample_19	2	3	14	1712900	71.67	28.66
D9	Sample_19	2	3	15	1791500	71.67	29.25
D9	Sample_19	2	3	16	1870000	71.67	30.69
D9	Sample_19	2	3	17	1948400	71.67	32.78
D9	Sample_19	2	3	18	2026883	71.67	36.01
D9	Sample_19	2	3	19	2105400	71.67	40.41
D9	Sample_19	2	3	20	2184000	71.67	45.80
D9	Sample_19	2	3	21	2262583	71.67	51.65
D9	Sample_19	2	3	22	2341200	71.67	57.74
D9	Sample_19	2	3	23	2419783	71.64	63.50
D9	Sample_19	2	3	24	2498383	71.67	68.84
D9	Sample_19	2	3	25	2576883	71.67	73.69
D9	Sample_19	2	3	26	2655483	71.67	77.79
D9	Sample_19	2	3	27	2733983	71.67	81.21
D9	Sample_19	2	3	28	2812583	71.67	83.83
D9	Sample_19	2	3	29	2891200	71.67	85.79
D9	Sample_19	2	3	30	2969766	71.67	87.33
D9	Sample_19	2	3	31	3048266	71.67	88.44
D9	Sample_19	2	3	32	3126683	71.67	88.99
D9	Sample_19	2	3	33	3205266	71.67	89.83
D9	Sample_19	2	3	34	3283766	71.67	90.08
D9	Sample_19	2	3	35	3362366	71.67	90.55
D9	Sample_19	2	3	36	3440966	71.67	90.73
D9	Sample_19	2	3	37	3519566	71.67	91.15
D9	Sample_19	2	3	38	3598166	71.67	91.25
D9	Sample_19	2	3	39	3676750	71.67	91.53
D9	Sample_19	2	3	40	3755266	71.67	91.72
D9	Sample_19	2	3	41	3833866	71.67	91.96
D9	Sample_19	2	3	42	3912466	71.67	92.11
D9	Sample_19	2	3	43	3991050	71.67	92.15
D9	Sample_19	2	3	44	4069550	71.67	92.46
D9	Sample_19	2	3	45	4148150	71.67	92.61
D10	Sample_7	2	3	1	691600	71.79	17.47
D10	Sample_7	2	3	2	770133	71.64	17.46
D10	Sample_7	2	3	3	848716	71.64	17.40
D10	Sample_7	2	3	4	927233	71.67	17.51
D10	Sample_7	2	3	5	1005816	71.67	17.43
D10	Sample_7	2	3	6	1084316	71.67	17.46
D10	Sample_7	2	3	7	1162916	71.67	17.40
D10	Sample_7	2	3	8	1241416	71.67	17.40
D10	Sample_7	2	3	9	1320000	71.67	17.36
D10	Sample_7	2	3	10	1398500	71.67	17.44
D10	Sample_7	2	3	11	1477116	71.67	17.39
D10	Sample_7	2	3	12	1555700	71.67	17.37
D10	Sample_7	2	3	13	1634300	71.67	17.32
D10	Sample_7	2	3	14	1712900	71.67	17.39
D10	Sample_7	2	3	15	1791500	71.67	17.33
D10	Sample_7	2	3	16	1870000	71.67	17.36
D10	Sample_7	2	3	17	1948400	71.67	17.37
D10	Sample_7	2	3	18	2026883	71.67	17.34
D10	Sample_7	2	3	19	2105400	71.67	17.35
D10	Sample_7	2	3	20	2184000	71.67	17.27
D10	Sample_7	2	3	21	2262583	71.67	17.31
D10	Sample_7	2	3	22	2341200	71.67	17.31
D10	Sample_7	2	3	23	2419783	71.64	17.36
D10	Sample_7	2	3	24	2498383	71.67	17.46
D10	Sample_7	2	3	25	2576883	71.67	17.56
D10	Sample_7	2	3	26	2655483	71.67	17.71
D10	Sample_7	2	3	27	2733983	71.67	41382
D10	Sample_7	2	3	28	2812583	71.67	18.64
D10	Sample_7	2	3	29	2891200	71.67	19.47
D10	Sample_7	2	3	30	2969766	71.67	20.63
D10	Sample_7	2	3	31	3048266	71.67	41386
